node_id,node_name,features
780,Node_780,"[0.24874326629118226, 0.4322270754910422, 0.6679337354557424, 0.4294187868522533, 0.4412878027999434, 0.06562799533574037, 0.4014435492600038, 0.7648478932199835]"
781,Node_781,"[0.9151763371865977, 0.41349713706337177, 0.42358582687907886, 0.7026271063236521, 0.9427720011052766, 0.2670609402393602, 0.44014420653793684, 0.7959732435523011]"
782,Node_782,"[0.6096935693740385, 0.11058634396395473, 0.6277327355622657, 0.1867462845973269, 0.5102159340784042, 0.5291032676604385, 0.8762033622249848, 0.46249427401243814]"
783,Node_783,"[0.2794424222358942, 0.23096634821603157, 0.8742518766843361, 0.1710108544182284, 0.42586856088314373, 0.187173114926947, 0.7733040401143754, 0.474372639974619]"
784,Node_784,"[0.35114369055681205, 0.3610996406264668, 0.8522142067229794, 0.5537739542944381, 0.7178678511312636, 0.8970385162506845, 0.901741676040642, 0.32850905433786315]"
785,Node_785,"[0.9524512631463853, 0.024875882014605444, 0.37683556101616567, 0.8957988575088416, 0.2746368798169829, 0.27308145032131836, 0.3026222850818887, 0.6123133848469222]"
786,Node_786,"[0.4383327756143538, 0.7267348363533426, 0.8949106425646658, 0.6741993749428606, 0.2044667201975755, 0.9326819023605022, 0.2644928733474785, 0.14989429532815812]"
787,Node_787,"[0.0899672788609609, 0.5633837406661656, 0.1137624624806518, 0.13877588411263075, 0.30003048059549664, 0.28165300968446383, 0.6042395103321423, 0.8167452794726815]"
788,Node_788,"[0.7613496562028924, 0.26248445471647674, 0.24531049798597993, 0.9657915301069676, 0.008236241591960125, 0.8797205330602158, 0.19972851912240497, 0.9472843230897678]"
789,Node_789,"[0.3423072848275197, 0.4403517738932523, 0.707120613944381, 0.5876690514732603, 0.3179393297068228, 0.5538309158678235, 0.7307068843628862, 0.042334945902492094]"
790,Node_790,"[0.011199305255704117, 0.4580669390728913, 0.1318366178035142, 0.6643442914647144, 0.21405245622743418, 0.43285110679567096, 0.19767093687426895, 0.5484835857491245]"
791,Node_791,"[0.1160534593845689, 0.02310685278748026, 0.051131638106697186, 0.9542584415153099, 0.14228621861093582, 0.7084782531368352, 0.06792620422282625, 0.10816035223518217]"
792,Node_792,"[0.5088762514093347, 0.46487093015434366, 0.9515803094398696, 0.9448354530207373, 0.7796086425424651, 0.6021018301273497, 0.454960317393011, 0.35617853432842106]"
793,Node_793,"[0.9470875469755554, 0.6029088114246856, 0.5790725276859945, 0.23190112176891486, 0.04669781788511307, 0.9451885797595444, 0.3137352588446539, 0.4425890233244587]"
794,Node_794,"[0.11463994358570684, 0.836924329909292, 0.027631832855930627, 0.8339907620990965, 0.1402850127879668, 0.8865641126311521, 0.7297726373361574, 0.1646702625073051]"
795,Node_795,"[0.5658179928594681, 0.31265631435521946, 0.17823309891158345, 0.8591821994111084, 0.4035227665072294, 0.3985437143653825, 0.16988667480662, 0.3830656760857787]"
796,Node_796,"[0.8716168463288502, 0.3631287104896359, 0.9516035624997881, 0.9463088992083875, 0.14489865930734602, 0.17731125352264487, 0.8626740703318891, 0.3927609189247192]"
797,Node_797,"[0.004373982283009337, 0.273871819705371, 0.59762899319556, 0.799265965959968, 0.13338861709325955, 0.11054136441673534, 0.9220926535723316, 0.7511483678225827]"
798,Node_798,"[0.5897796007780784, 0.769186789995928, 0.42885436130663845, 0.7584557473091266, 0.37180299127453575, 0.24409457249260236, 0.7290134212929686, 0.4196722921572683]"
799,Node_799,"[0.9813771043261948, 0.349485182308101, 0.9217274205310659, 0.9329625485670795, 0.24185294706474614, 0.7982211815880134, 0.43307450514456514, 0.9175247272303481]"
800,Node_800,"[0.4501242726352388, 0.7443037173373661, 0.46696740916379786, 0.22780075571285618, 0.1993501289446863, 0.42543119425634557, 0.7554946570142149, 0.6050714851807668]"
801,Node_801,"[0.6886292899005433, 0.28232635073194245, 0.4814353459576055, 0.044395264969327, 0.8175324159581207, 0.9898921622398746, 0.4068790626246709, 0.01096365313154335]"
802,Node_802,"[0.16979263955094737, 0.6525268777504188, 0.6120793182038592, 0.7878647195855439, 0.25388401096106816, 0.763631915547134, 0.6879840215236698, 0.3228144977138433]"
803,Node_803,"[0.545488148056962, 0.14727380849832672, 0.45256450343558263, 0.881197339555641, 0.4211913798253908, 0.839566706475422, 0.5902533652596944, 0.19187671310235677]"
804,Node_804,"[0.5811062446978964, 0.5059833291570635, 0.398641335196384, 0.11963043951607033, 0.4167086638472298, 0.07276237623962711, 0.09876905139875125, 0.415916532932716]"
805,Node_805,"[0.3053814819684637, 0.9255443258622235, 0.37570580538027054, 0.7578581220721001, 0.5302475263662427, 0.7040856686423355, 0.2601159830153992, 0.9419049728383291]"
806,Node_806,"[0.530088496914424, 0.8313240712852497, 0.3650456934761135, 0.10021134905052453, 0.6737116477208488, 0.007759648337424485, 0.4752929765655083, 0.19280190266645925]"
807,Node_807,"[0.6273755044353622, 0.9794198731378522, 0.46440290632064596, 0.8174982565256667, 0.507784186951121, 0.4958400311040241, 0.9304234931787778, 0.8899658687466815]"
808,Node_808,"[0.7858004651879744, 0.2962557533167841, 0.5450084157239405, 0.223897233305685, 0.44391669804653977, 0.4842130657597906, 0.8316400401693309, 0.8960283653249931]"
809,Node_809,"[0.41462006239647786, 0.017704445073237207, 0.8617738397893546, 0.1742786785013607, 0.6218819638903935, 0.024970900434131194, 0.39950647526056426, 0.9859603021153498]"
810,Node_810,"[0.1006936011038031, 0.4236931519996423, 0.30714995018995217, 0.9050881233882643, 0.8693401079073552, 0.23769876030622883, 0.08118778705043117, 0.6271383940611175]"
811,Node_811,"[0.33636871188370976, 0.6720843906060631, 0.032119756067814476, 0.13339923517748942, 0.6863722327726434, 0.21237065530249777, 0.8575876757624016, 0.05859088771013543]"
812,Node_812,"[0.21548198278557462, 0.9985602484850686, 0.43307610258679263, 0.7029656635446435, 0.18266304885701368, 0.6098687349855377, 0.7261060683694185, 0.31447663586651053]"
813,Node_813,"[0.8288971119758778, 0.6034175784722833, 0.3891230096150302, 0.5576423933431586, 0.5767608474359243, 0.16553529269386602, 0.40273236986696614, 0.3434305880194931]"
814,Node_814,"[0.40090272257912607, 0.7611105884852579, 0.48253840746667265, 0.9403161532392643, 0.2936764133584362, 0.415703578284929, 0.7869568104790414, 0.5460245933207503]"
815,Node_815,"[0.5470281464244477, 0.053340163005183516, 0.3985996627184558, 0.2707337324217325, 0.9993351228311154, 0.30835507063231027, 0.8844965347938635, 0.6762337350404775]"
816,Node_816,"[0.34091640919209043, 0.5435343783741237, 0.8405358799491938, 0.8833682980309119, 0.16039387500614521, 0.3395731412081696, 0.33522318021357167, 0.04204479607594469]"
817,Node_817,"[0.5982377598518965, 0.854820052992188, 0.3815743878255178, 0.740035944984177, 0.6277004136007399, 0.3756487354930008, 0.14105979949229708, 0.7093238527759673]"
818,Node_818,"[0.8545651689412405, 0.6858544924014919, 0.017878484034818065, 0.21623289439099125, 0.06947998488353191, 0.5703860995762268, 0.7564776788404124, 0.11057918706865943]"
819,Node_819,"[0.8383378205933852, 0.5555089783954832, 0.6899690121417249, 0.9714018486086462, 0.08368098824769732, 0.9012240229777893, 0.1261026959874093, 0.39295880663668226]"
820,Node_820,"[0.8514386963311144, 0.9062542367378682, 0.5063716735451453, 0.5941046382754251, 0.7081473345985572, 0.8327586684527142, 0.12151116953766616, 0.8100693082292276]"
821,Node_821,"[0.48127615051161676, 0.450623425108169, 0.42389975199699825, 0.5092115852460426, 0.9450505533946035, 0.5482037727921516, 0.9531775382631392, 0.1802901306156406]"
822,Node_822,"[0.7241359788326331, 0.8122395386087472, 0.6791288313348619, 0.6069222802265404, 0.5648127810861823, 0.860930482578696, 0.8216465971645001, 0.12228872118059952]"
823,Node_823,"[0.8485876570308781, 0.4140686194404425, 0.2536968299958108, 0.8697685680139259, 0.43202479963374163, 0.8083646901768167, 0.2634036119558445, 0.003929321422217802]"
824,Node_824,"[0.4954591929029444, 0.10022825664288426, 0.7543759555249097, 0.27607513606941037, 0.4436456466034787, 0.08703356509155424, 0.28665924844725266, 0.781490243258572]"
825,Node_825,"[0.15158791190231946, 0.6471595611269574, 0.9174258528045012, 0.6798367597577203, 0.8110216892922268, 0.1089716293039158, 0.25073182600205446, 0.894538852240591]"
826,Node_826,"[0.7151056136180892, 0.6395538263773112, 0.6637667361217, 0.4142005543046434, 0.04455663161765322, 0.784441542070729, 0.6787132362153538, 0.4728044641127247]"
827,Node_827,"[0.8997596153682574, 0.33615966498509886, 0.2943217442312359, 0.8727963250794428, 0.7969876547589855, 0.5149798106483447, 0.13073473945784997, 0.21507147146505246]"
828,Node_828,"[0.6562279904088066, 0.38504123784041167, 0.8364731916659712, 0.9499550093322041, 0.8056369252749183, 0.37754542299555716, 0.7886864292314241, 0.35144167347068345]"
829,Node_829,"[0.1671000877656339, 0.033393204865857395, 0.38571671276102004, 0.9035593036972819, 0.2389865877556765, 0.206513164929784, 0.9698207852410403, 0.02500411285059212]"
830,Node_830,"[0.7857821503937543, 0.32136995574087035, 0.037487956869659333, 0.9178025402095836, 0.1396423302095836, 0.5517792837256954, 0.2740542074295478, 0.06519280218469103]"
831,Node_831,"[0.04992248566337909, 0.11555669883633879, 0.07136701388938005, 0.7605581155199229, 0.48556620228342917, 0.3428920913489797, 0.41836891013200717, 0.9289467355726233]"
832,Node_832,"[0.9107518127381472, 0.7156764801225769, 0.8846823774216878, 0.3196480275876248, 0.38110932600828284, 0.613712181854228, 0.6236259472972642, 0.48169983801234095]"
833,Node_833,"[0.40065784843795327, 0.9861803116086951, 0.8211236261177244, 0.4349801978880452, 0.7272924772395685, 0.2695616932524595, 0.10016932623732988, 0.35243102555274064]"
834,Node_834,"[0.4029728001233942, 0.0165371245606708, 0.814792001635896, 0.3591934023891815, 0.580418165780147, 0.07396318727095597, 0.17499682875058398, 0.88969372532756]"
835,Node_835,"[0.6086875278828008, 0.9502840501704856, 0.9987500343913169, 0.3718601153330944, 0.2988030640832746, 0.8583560551590967, 0.9986114270374542, 0.6296412342324573]"
836,Node_836,"[0.7951407225115223, 0.7817458588152745, 0.35533970821954697, 0.5742703802570872, 0.8330569412642136, 0.6881138762610555, 0.02116381398203826, 0.3367056688975335]"
837,Node_837,"[0.14447569659460535, 0.2329722120780391, 0.9054894774913257, 0.03689328891076815, 0.21980071196192374, 0.30956935223823145, 0.6168840719663948, 0.5341016900858655]"
838,Node_838,"[0.2182694828533861, 0.16424106722315446, 0.2367980345961188, 0.5025296267016556, 0.27117778571120343, 0.9476025016077222, 0.46386522142884756, 0.058796016544637064]"
839,Node_839,"[0.7292664058366334, 0.3288452882089896, 0.6534889320582475, 0.279594370523232, 0.5707437417333199, 0.7721525048074647, 0.928008741774554, 0.26112714443307705]"
840,Node_840,"[0.33485695099898116, 0.4642664202859397, 0.9271748377359889, 0.9013868568106571, 0.08987828010063803, 0.13192982575381085, 0.49550917733063826, 0.10661927280542349]"
841,Node_841,"[0.34558087334869747, 0.14838537821747766, 0.6360403551318858, 0.9494954317391617, 0.9967337702943815, 0.3752411324969148, 0.5990126371146123, 0.8562676535240813]"
842,Node_842,"[0.11746207279638399, 0.689564411051965, 0.40884366172506825, 0.20614616028016408, 0.402753618747442, 0.07596028696491686, 0.6954071485893057, 0.2527426687484531]"
843,Node_843,"[0.311405645044878, 0.12108129824146274, 0.8646591138898917, 0.4934442792827386, 0.5721468777864003, 0.5694326830948546, 0.41049311454134174, 0.19252991543813947]"
844,Node_844,"[0.7451327484983999, 0.12705626535767434, 0.1038737902788105, 0.7101450375965034, 0.20883702045198382, 0.30677275135283233, 0.47522746700174023, 0.4493513167295462]"
845,Node_845,"[0.7085791250649992, 0.623431793443361, 0.6443961622818657, 0.7140543306554573, 0.29261272742346534, 0.32233331180047364, 0.4379977478955541, 0.3074621730335261]"
846,Node_846,"[0.9849378689708634, 0.8140519264214297, 0.16465468825602958, 0.005594155881869511, 0.04278326824726786, 0.24406345104292526, 0.11429128583685655, 0.5333381148925721]"
847,Node_847,"[0.8579952227273586, 0.7367502209132274, 0.2156090630821904, 0.39929925602578586, 0.5078942095312776, 0.8102058495033355, 0.8391216031061648, 0.909718311907776]"
848,Node_848,"[0.5092452505028752, 0.694274746435863, 0.11180037123393716, 0.5652889599539821, 0.24869180947113512, 0.4317168850266111, 0.6340505083067194, 0.2569859378537811]"
849,Node_849,"[0.05218505779676108, 0.010233856408757513, 0.022159535544521547, 0.008349737513769662, 0.11035505655787547, 0.23948871457012988, 0.22122151418229918, 0.9867965941798967]"
850,Node_850,"[0.3060061052089432, 0.1274207833593991, 0.545562544167758, 0.8579574553975083, 0.6780603767876752, 0.2960820891354503, 0.561616159791455, 0.7148559742004091]"
851,Node_851,"[0.7281044923677423, 0.6665384552976888, 0.870810424775618, 0.8701054583441044, 0.5789365594070033, 0.4298563691112123, 0.6415702955650998, 0.8182120013704631]"
852,Node_852,"[0.005652104841184724, 0.9919970090148511, 0.18289377232919923, 0.4702489856599762, 0.8720297348428667, 0.22504039904419937, 0.4767952239003832, 0.13258218018117918]"
853,Node_853,"[0.3950763253881926, 0.17713545479300252, 0.363627748771157, 0.373464216792722, 0.9931707895983327, 0.9948130293037722, 0.11478627866061242, 0.7259687793283472]"
854,Node_854,"[0.051745479669101146, 0.030192015337188627, 0.10533389424496431, 0.965485657007934, 0.9408635478946974, 0.19392782028068045, 0.16167233555371152, 0.24053508651594702]"
855,Node_855,"[0.5155469940751422, 0.5697046320354099, 0.22159343043944735, 0.7566227880899452, 0.30955316940265076, 0.9221313255294104, 0.6567227064567306, 0.4363511943036117]"
856,Node_856,"[0.7899120017028454, 0.8179146260466648, 0.29048160560894365, 0.33971454383608435, 0.9359551537286034, 0.16474103836327192, 0.0421504169629342, 0.4540553226095492]"
857,Node_857,"[0.8012099002436289, 0.7716681063107458, 0.9195306289128325, 0.5332006643690402, 0.10006467156653331, 0.5886889743360161, 0.7783956143532116, 0.0933281202698264]"
858,Node_858,"[0.17265740109758976, 0.012290661155670901, 0.5936525794468104, 0.8867343919459044, 0.6706633160020995, 0.982040087590982, 0.06303365249976156, 0.9030010851514962]"
859,Node_859,"[0.8140682873866807, 0.31424152049950493, 0.9735265518372518, 0.28793774817141504, 0.8893047238282185, 0.8807485770741894, 0.7576576166029725, 0.5634704738128519]"
860,Node_860,"[0.12000274961688806, 0.5319717344964983, 0.35679625565493456, 0.7922170331553517, 0.7581292064968449, 0.9106125073726052, 0.014830162431707872, 0.8091032168230461]"
861,Node_861,"[0.9384620531246688, 0.7893004491081501, 0.1301944598703667, 0.08127910484088774, 0.02084523980770081, 0.628745225828071, 0.6296726518598873, 0.9869137142182123]"
862,Node_862,"[0.39804317410409573, 0.33190628489749674, 0.6244249271843925, 0.825608672507594, 0.9367739495230019, 0.8031241661790386, 0.42667398061580475, 0.6349142353120641]"
863,Node_863,"[0.856299326716117, 0.49060968831173946, 0.2166866437053927, 0.16972343974787296, 0.0001577445780567288, 0.7182379949812843, 0.1110972088459905, 0.24383909969594042]"
864,Node_864,"[0.29787633152279336, 0.5603798601367683, 0.39795727729576924, 0.6746739920231618, 0.05563865932870271, 0.12393919426443945, 0.4992115035332667, 0.3369647878468298]"
865,Node_865,"[0.2958133627513597, 0.06702807903752273, 0.8957191747480014, 0.6918185861250508, 0.12161815681964938, 0.06504595773714061, 0.974872533431243, 0.6811725504395049]"
866,Node_866,"[0.4174560710937415, 0.7017310407557849, 0.7563317864801591, 0.7799622023887793, 0.47787730565305764, 0.429882758124848, 0.01102808426890034, 0.926557115141838]"
867,Node_867,"[0.6033078783889431, 0.2031539371899681, 0.9196034194214366, 0.9149319017702964, 0.9891841643660959, 0.8740565631389788, 0.9977843878200647, 0.24468618812327259]"
868,Node_868,"[0.8422495851992341, 0.8230283087957645, 0.23094035922073375, 0.09843754900099078, 0.9794205136775996, 0.29602455152061036, 0.8708917904678061, 0.0041271546746038945]"
869,Node_869,"[0.021024807219602204, 0.4658713086963684, 0.23871468393506357, 0.6898412834359643, 0.5655643255679543, 0.07748579745049144, 0.16262829631571707, 0.3880492700584143]"
870,Node_870,"[0.18560406395543316, 0.7922223472439286, 0.41607023555328004, 0.09343186684249927, 0.48434290227212484, 0.09083818106141417, 0.12893730541981718, 0.2396098320282053]"
871,Node_871,"[0.8595277052474898, 0.9246125323329719, 0.8262577293320691, 0.33407721741784724, 0.27244644110883165, 0.5491556907902392, 0.7218531605331123, 0.9933727881601748]"
872,Node_872,"[0.13157071187892622, 0.049291999023804434, 0.694355888995271, 0.8322257835039055, 0.8463487798664232, 0.6784635490771607, 0.9540158041191871, 0.5110047635445869]"
873,Node_873,"[0.9138147983362125, 0.967812136991523, 0.8471574570031077, 0.3097585632586206, 0.19621565117029527, 0.5481200649818184, 0.45301475038018846, 0.877758342192733]"
874,Node_874,"[0.10003167106715372, 0.2577400613115186, 0.7517989445187085, 0.09498664497731213, 0.3207644140217002, 0.38715539405398314, 0.62259379656269, 0.15813264571936458]"
875,Node_875,"[0.8606044903497095, 0.44754223546627425, 0.9170217118805565, 0.4678699136339316, 0.27504025894073336, 0.14182882868767488, 0.003745094711284813, 0.5321574849848356]"
876,Node_876,"[0.10715669692692342, 0.3917277636311782, 0.5892717612370867, 0.2756858969027003, 0.17522429236611525, 0.7747216226093416, 0.9467911722816206, 0.100440417861966]"
877,Node_877,"[0.15559032438500786, 0.9600126572527187, 0.03778422181224628, 0.9776323365504722, 0.004644483084988771, 0.8736686556513313, 0.3073251809877495, 0.9385888581772965]"
878,Node_878,"[0.31694528863558546, 0.654306321534056, 0.08003256976593665, 0.242329811453739, 0.7736793464792507, 0.5286858536788197, 0.9279690617870447, 0.4287514083413543]"
879,Node_879,"[0.8698123658139231, 0.4489554374782375, 0.9792482787019853, 0.9598343813988768, 0.3291367055560803, 0.8859236704168032, 0.8476113742156492, 0.21068039732756283]"
880,Node_880,"[0.6242904007832697, 0.07268231558981486, 0.8367107205834616, 0.17454588350349654, 0.07081470138576451, 0.4002190955388112, 0.5769221385996435, 0.854916958559771]"
881,Node_881,"[0.9742425255217365, 0.43949251256986366, 0.06044692298527021, 0.7491155790258707, 0.5651732562239374, 0.44789134484446314, 0.30926887879218967, 0.5023985278435357]"
882,Node_882,"[0.33867960445703094, 0.7570118677473603, 0.5438936964926411, 0.876847774154112, 0.5435439146494421, 0.23826241333993003, 0.8510918822321445, 0.5572190449300439]"
883,Node_883,"[0.20684103814356125, 0.6235078099562221, 0.35771676494242755, 0.8444056122920658, 0.4532997386465428, 0.7264413581074167, 0.09553620763623716, 0.3960243463023462]"
884,Node_884,"[0.9832414364723987, 0.8084602894771483, 0.15994080236692865, 0.2777640494772551, 0.3298158088563611, 0.6503655604954457, 0.7569947594896556, 0.7495266088079098]"
885,Node_885,"[0.5098740563064028, 0.8108205378381512, 0.43707808275747506, 0.1238805652955619, 0.5644418416538133, 0.9523013846011067, 0.7929936513925113, 0.5787006476922424]"
886,Node_886,"[0.6468056603490969, 0.9305620270355727, 0.4283427944349605, 0.33139413894263736, 0.977241565000449, 0.8634431335103334, 0.3230435846186024, 0.4637805973609228]"
887,Node_887,"[0.41507812900779906, 0.14909567867143392, 0.9578193238132591, 0.4043124312197588, 0.875329082637908, 0.18935622768066507, 0.5478708106372198, 0.02396138512426982]"
888,Node_888,"[0.7642204838423086, 0.5809138982462784, 0.6255895834697527, 0.05172088255465346, 0.2110383302086154, 0.07433087235358016, 0.28891431580381177, 0.627439007682151]"
889,Node_889,"[0.5661859843173752, 0.6121498216133903, 0.5492512713778943, 0.27302879567585936, 0.24450749734442523, 0.13705968353658127, 0.8490708749034921, 0.6164793585412445]"
890,Node_890,"[0.18651101250405977, 0.17720937982123952, 0.8730356015261367, 0.7427308637633193, 0.6593990799053714, 0.4068641075392998, 0.26197556427851754, 0.9794507631128238]"
891,Node_891,"[0.7972395750228002, 0.3017792231362765, 0.8475647962784947, 0.7589319486146815, 0.29708054987799837, 0.4265528542416397, 0.18595344539102665, 0.11105244437810935]"
892,Node_892,"[0.7227620328396968, 0.2675118573538666, 0.8200593657462536, 0.9956087115144261, 0.07661981392964867, 0.47303512508370027, 0.8020625593108031, 0.7889508965412335]"
893,Node_893,"[0.7599971583309685, 0.34899493530191095, 0.4538532556850523, 0.5949683573414702, 0.9739405835732572, 0.3275472709384929, 0.9231438877168577, 0.2693569181804941]"
894,Node_894,"[0.9890744654737046, 0.6702636868275917, 0.46351148035855094, 0.6133904280636049, 0.2725311690402068, 0.2741738575114666, 0.11355454384349384, 0.11405029770539876]"
895,Node_895,"[0.34767174146891133, 0.7628554778963716, 0.6079711675981625, 0.10258456033102081, 0.852236524975911, 0.6013676269900664, 0.9608555767847797, 0.6701854674112075]"
896,Node_896,"[0.175174863704181, 0.47378336230782225, 0.6484975975472042, 0.028264701049977692, 0.014910264154807895, 0.1294030005985679, 0.25166443504547076, 0.42954912352067554]"
897,Node_897,"[0.4874404737597884, 0.13802760893789678, 0.6733915791158308, 0.5961380616965348, 0.2944640988411602, 0.013659883435292008, 0.07764791535329074, 0.3916947755108394]"
898,Node_898,"[0.15397435116568392, 0.37681960614797083, 0.6281826045103551, 0.5472374278792835, 0.23117588313739423, 0.3438224912587524, 0.6140311984486506, 0.8608550280434487]"
899,Node_899,"[0.7532134387388773, 0.5534000268334149, 0.3622929983164862, 0.36505127754180544, 0.8794173102643961, 0.0392435760405464, 0.987982644420261, 0.6643754108515623]"
900,Node_900,"[0.6811376990723905, 0.037997837304742155, 0.6055292748912722, 0.484778060090447, 0.10577890689406699, 0.2779220107693591, 0.8903144562136512, 0.5499884158659529]"
901,Node_901,"[0.41341657517390873, 0.07268215584081095, 0.7141215274023056, 0.7028508233960326, 0.6140436069725635, 0.5102626462206492, 0.4337844022073727, 0.5932710929879923]"
902,Node_902,"[0.2333954517284067, 0.9412590641776477, 0.5887945291802296, 0.31119244435437654, 0.4496798508851573, 0.8056847888768923, 0.16161606073029744, 0.2928356224602604]"
903,Node_903,"[0.6795080227365554, 0.3154892064822239, 0.792501681861466, 0.13045348717736083, 0.7626861704546085, 0.06835171485056624, 0.012592612667494785, 0.8982235188321621]"
904,Node_904,"[0.5813392169322986, 0.3518268970868115, 0.2325946369638504, 0.6168857832608161, 0.5090021835367382, 0.9915977755299852, 0.9832159866537458, 0.6350245661416096]"
905,Node_905,"[0.4428705061058905, 0.4911409691346621, 0.6824790662368619, 0.10157454423538137, 0.3283520738107182, 0.07527224100360386, 0.07336075951691956, 0.19583924189423374]"
906,Node_906,"[0.4852532545932269, 0.7847743211627893, 0.48549589116587255, 0.33547661056086975, 0.08235299033675814, 0.5502955231831296, 0.27126858648317675, 0.6149341779171474]"
907,Node_907,"[0.9771877391324183, 0.11131432147755016, 0.21212539872193992, 0.47309453809937474, 0.9686138153459295, 0.7718097762699956, 0.8982291931628301, 0.3337148484757929]"
908,Node_908,"[0.9920384737785946, 0.1028328160641574, 0.05297290604610083, 0.8556026270540281, 0.9272648702069862, 0.09058535754610175, 0.1134274267458415, 0.033174157755773814]"
909,Node_909,"[0.1045075626427241, 0.20941981680028088, 0.970076618910001, 0.6678602222396804, 0.7785530255185421, 0.7761394036915221, 0.5350737497792146, 0.7974889777130172]"
910,Node_910,"[0.5958075323899696, 0.3145460976033576, 0.5611101087684007, 0.5335085861345135, 0.8234530537593207, 0.981727217381659, 0.41104256542093054, 0.7633906784413597]"
911,Node_911,"[0.09976300403813354, 0.7768313694482886, 0.3714169119932321, 0.039390162889686664, 0.3632461785621772, 0.6106427509216448, 0.11925016768146657, 0.9240344924302546]"
912,Node_912,"[0.07767241327283858, 0.9300067198331662, 0.7071375179356865, 0.3297121754142036, 0.3907503477090932, 0.7408093647327442, 0.6014711008812074, 0.6716429214549452]"
913,Node_913,"[0.38916461651348, 0.487813481807599, 0.9898674840378934, 0.2139228704997177, 0.4178561865221314, 0.2918231875739673, 0.7651115104398498, 0.7640126256657207]"
914,Node_914,"[0.2924454609973959, 0.0813903166329829, 0.011432676672204045, 0.4274505332424855, 0.4103375943357709, 0.9883898786398629, 0.4698020756976796, 0.25641836957542063]"
915,Node_915,"[0.8912294410314674, 0.4910679496535785, 0.5991756352105778, 0.09566871042821268, 0.38291640732977406, 0.9442236744737867, 0.5895053841754254, 0.3445018551424617]"
916,Node_916,"[0.6256671806315931, 0.9104110895781161, 0.27399060047259005, 0.5051167184706744, 0.9586906539117553, 0.17239614329845265, 0.7196639255967116, 0.6144810082029823]"
917,Node_917,"[0.6796751311406348, 0.35121963066756967, 0.31387937348376493, 0.6842096705883705, 0.21554328510454535, 0.4196547448590051, 0.188174646052918, 0.008304841123329743]"
918,Node_918,"[0.9700573600380694, 0.43170297865641905, 0.9693496144198253, 0.1403235197678261, 0.587366779457486, 0.2009740327912396, 0.7900741269632747, 0.7837029887609752]"
919,Node_919,"[0.1126071490393118, 0.9120644528763892, 0.19462964720322462, 0.6129773415893603, 0.985633620087704, 0.8823965347663638, 0.956563928561169, 0.34259877121811944]"
920,Node_920,"[0.10557564221946336, 0.1883468732894501, 0.5004948950766138, 0.7932296782733221, 0.15015364418387522, 0.6597315322607571, 0.32357760403951186, 0.3412020723921535]"
921,Node_921,"[0.6619177301579263, 0.4669994195332202, 0.8120332930259939, 0.15591850966282705, 0.7899482697670385, 0.06423524805742087, 0.194053880245605, 0.6561497145031654]"
922,Node_922,"[0.8549256565110712, 0.25267962773934904, 0.32719160582891293, 0.53712074828674, 0.21157280648930232, 0.8111562615875056, 0.7736366450057608, 0.1452917119657816]"
923,Node_923,"[0.4638297318166321, 0.7748277666546214, 0.3373295311034148, 0.6331068227177317, 0.05021312145757273, 0.608688760529318, 0.152652980000607, 0.8305833251144513]"
924,Node_924,"[0.35544946358047846, 0.2815538627281957, 0.840888976711485, 0.050144023071810206, 0.3966087993343448, 0.3700035405750314, 0.28480037424955085, 0.911754332001477]"
925,Node_925,"[0.7509283935167222, 0.06392316419193877, 0.7146874494349541, 0.527299133128794, 0.9008678944015792, 0.31294561734835846, 0.5741619996095829, 0.500755274740986]"
926,Node_926,"[0.48956090622760573, 0.45610539951721263, 0.20562947553228128, 0.7557099224923928, 0.4513360327392887, 0.9585162750026057, 0.2608084271927763, 0.6827438396270411]"
927,Node_927,"[0.9407170796391084, 0.6634583230160925, 0.8712729076173946, 0.8274809597570061, 0.36011771548900384, 0.6001239399394965, 0.1562613398113556, 0.5355258826955995]"
928,Node_928,"[0.2304219718143372, 0.7437368149524456, 0.5280584218921246, 0.4112273626316605, 0.26879709616697756, 0.9986984818412868, 0.07171052088493268, 0.04356068057242002]"
929,Node_929,"[0.21725740049386455, 0.9710724586278197, 0.9792381683199844, 0.654927734772136, 0.8801066672064047, 0.2139617308407954, 0.9720420941766236, 0.14278485013956466]"
930,Node_930,"[0.10112518818165828, 0.1122115392472729, 0.5731279232725647, 0.7809744007180524, 0.3666671778746331, 0.9778959877861265, 0.43442013811832947, 0.15044855077321628]"
931,Node_931,"[0.4659667481861367, 0.6790371654224399, 0.8322257805043787, 0.4587682899565929, 0.5936068260491675, 0.26734471215885336, 0.645916526405514, 0.9859719439503437]"
932,Node_932,"[0.04905357258779386, 0.8865306707051678, 0.5622825027675228, 0.25209865956229993, 0.9548897100092579, 0.4833543030588989, 0.3316902516733856, 0.18149762827084115]"
933,Node_933,"[0.24445221025666208, 0.8328490415914426, 0.6144100093171658, 0.9132456194883161, 0.23196845215778583, 0.12113857384890148, 0.006087530975590005, 0.5078620376159938]"
934,Node_934,"[0.9983069303819881, 0.694965268818639, 0.30839459196514607, 0.8768585830261717, 0.7817222659879597, 0.015415166076539255, 0.8168604805410224, 0.300526757238496]"
935,Node_935,"[0.1496734645836011, 0.22633083973707457, 0.468579804375139, 0.424867927068011, 0.28888729937422675, 0.1722183222070327, 0.7622307896421693, 0.9901097837349171]"
